title_id,title,region,category
ULUS-10020,Ghost in the Shell: Stand Alone Complex,USA,Games
UCES-00001,WipEout Pure,Europe,Games
ULES-00507,Open Season,Europe,Games
ULES-00046,Untold Legends: Brotherhood of the Blade,Europe,Games
ULAS-42080,Need for Speed: Carbon: Own the City,Asia,Games
UCES-00015,Fired Up,"Europe, Australia",Games
UCES-00015/ANZ,Fired Up,"Europe, Australia",Games
UCES-00006,MediEvil: Resurrection,Europe,Games
ULUS-10002,Lumines: Puzzle Fusion,USA,Games
ULUS-10002GH,Lumines: Puzzle Fusion,USA,Games
UCES-00002,Ridge Racer,"Europe, Australia",Games
ULUS-10021,Midnight Club 3: DUB Edition,USA,Games
ULES-00754,Full Auto 2: Battlelines,Europe,Games
UCED-00499,Retail Sampler No. 3 for PSP,Europe,Demos
ULUS-10160GH,Grand Theft Auto: Vice City Stories,USA,Games
ULUS-10160,Grand Theft Auto: Vice City Stories,USA,Games
ULES-00151,Grand Theft Auto: Liberty City Stories,Europe,Games
ULES-00151#2,Grand Theft Auto: Liberty City Stories,Europe,Games
ULES-00151/P,Grand Theft Auto: Liberty City Stories,Europe,Games
ULUS-10086,Untold Legends: The Warrior's Code,USA,Games
ULES-00599,Star Wars: Lethal Alliance,Europe,Games
ULUS-10038,The Lord of the Rings: Tactics,USA,Games
ULES-00608,Brothers in Arms: D-Day,"Europe, Australia",Games
ULAS-42031,Need for Speed: Most Wanted: 5-1-0,Asia,Games
ULES-00376,Miami Vice: The Game,Russia,Games
ULAS-42085,The Sims 2: Pets,Asia,Games
ULES-00043,Lumines: Puzzle Fusion,Europe,Games
ULES-00225,Peter Jackson's King Kong: The Official Game of the Movie,Europe,Games
ULES-00281,Tom Clancy's Splinter Cell: Essentials,"Europe, Australia",Games
UCES-00019,Pursuit Force,Europe,Games
UCES-00019/9162315,Pursuit Force,Europe,Games
UCUS-98623,Kingdom of Paradise,USA,Games
ULAS-42003,NBA Street Showdown,Asia,Games
ULES-00502,Grand Theft Auto: Vice City Stories,Europe,Games
ULES-00502/P,Grand Theft Auto: Vice City Stories,Europe,Games
UCES-00279,Killzone: Liberation,Europe,Games
UCES-00279/P,Killzone: Liberation,Europe,Games
ULES-00553,Lumines II,Europe,Games
UCUS-98646,Killzone: Liberation,USA,Games
ULES-00284,Metal Gear Ac!d²,Europe,Games
ULES-00196,Need for Speed: Most Wanted: 5-1-0,Europe,Games
ULES-00576,Need for Speed: Carbon: Own the City,Europe,Games
ULES-00576/P,Need for Speed: Carbon: Own the City,Europe,Games
ULES-00283,Lara Croft Tomb Raider: Legend,Europe,Games
ULES-00283#,Lara Croft Tomb Raider: Legend,Europe,Games
UCES-00356,Tekken: Dark Resurrection,"Europe, Australia",Games
UCES-00356#,Tekken: Dark Resurrection,"Europe, Australia",Games
UCES-00356/ANZ#,Tekken: Dark Resurrection,"Europe, Australia",Games
UCES-00356/P,Tekken: Dark Resurrection,"Europe, Australia",Games
UCES-00238,Formula One 06,Europe,Games
ULES-00476,Pro Evolution Soccer 6,Europe,Games
ULES-00476/P,Pro Evolution Soccer 6,Europe,Games
ULES-00211,The Sims 2,Europe,Games
ULUS-10243,TMNT,USA,Games
ULES-00812,DreamWorks Shrek the Third,Europe,Games
ULUS-10184,Coded Arms: Contagion,USA,Games
ULES-00125#,Burnout Legends,Europe,Games
ULES-00183,Star Wars: Battlefront II,"Europe, Australia",Games
ULES-00183/P,Star Wars: Battlefront II,"Europe, Australia",Games
ULES-00748#,Disney · Pixar Ratatouille,Russia,Games
ULES-00927,SWAT: Target Liberty,Europe,Games
ULES-00869,Silent Hill Origins,Europe,Games
ULES-00823,Transformers: The Game,Europe,Games
ULAS-42090,Salamander Portable,"Japan, Asia",Games
ULJM-05219,Salamander Portable,"Japan, Asia",Games
ULJM-05007,Puyo Puyo Fever,Japan,Games
ULJM-05026,Star Soldier,Japan,Games
ULJM-05235,Star Soldier,Japan,Games
ULJS-19001,Armored Core: Formula Front International,Japan,Games
ULJM-91007,Blokus Club Portable with Bumpy Trot,Japan,Demos
ULJM-91004,Capcom Special Taikenban 3 in 1,Japan,Demos
ULJM-05039,Densha de Go! Pocket: Yamanotesen-hen,Japan,Games
ULJS-00002,Kotoba no Puzzle: Mojipittan Daijiten,Japan,Games
ULJS-19003,Kotoba no Puzzle: Mojipittan Daijiten,Japan,Games
ULJM-91011,Irem Taikenban Shuu 2007 Kaki Tokubetsugou,Japan,Demos
ULES-00899,Spider-Man: Friend or Foe,Europe,Games
ULES-00928,Juiced 2: Hot Import Nights,Europe,Games
ULES-00720,Puzzle Quest: Challenge of the Warlords,Europe,Games
UCAS-40207,Irregular Hunter X,"Japan, Asia",Games
ULAS-42036,Irregular Hunter X,"Japan, Asia",Games
ULJM-05043,Irregular Hunter X,"Japan, Asia",Games
ULJM-05226,Irregular Hunter X,"Japan, Asia",Games
UCAS-40166,Namco Museum,"Japan, Asia",Games
ULJS-00012,Namco Museum,"Japan, Asia",Games
ULJS-19006,Namco Museum,"Japan, Asia",Games
UCAS-40146,Final Fantasy,"Japan, Asia",Games
UCKS-45056,Final Fantasy,"Japan, Asia",Games
ULJM-05241,Final Fantasy,"Japan, Asia",Games
ULJM-05514,Final Fantasy,"Japan, Asia",Games
ULJM-05002,Mahjong Fight Club,Japan,Games
ULJM-08005,Mahjong Fight Club,Japan,Games
ULAS-42104,Harry Potter and the Order of the Phoenix,Asia,Games
ULJM-05058,Puyo Puyo Fever 2,Japan,Games
ULES-00873,"Warhammer 40,000: Squad Command",Europe,Games
ULAS-42044,Fight Night Round 3,Asia,Games
ULES-00850,Final Fantasy Tactics: The War of the Lions,Europe,Games
ULES-00851,Monster Hunter Freedom 2,Europe,Games
ULES-00891,FIFA 08,Europe,Games
ULES-00335,Field Commander,"Europe, Australia",Games
ULES-00022,Spider-Man 2,Europe,Games
ULES-00975,The Simpsons Game,Europe,Games
UCAS-40120,Ace Combat X: Skies of Deception,"Japan, Asia",Games
ULJS-00086,Ace Combat X: Skies of Deception,"Japan, Asia",Games
ULES-00168,Crash Tag Team Racing,Europe,Games
ULES-00168#2,Crash Tag Team Racing,Europe,Games
ULES-00168/E,Crash Tag Team Racing,Europe,Games
ULES-00168/P,Crash Tag Team Racing,Europe,Games
ULES-00542,Marvel: Ultimate Alliance,Europe,Games
ULUS-10251,Final Fantasy: 20th Anniversary Edition,USA,Games
ULUS-10047,World Series of Poker,USA,Games
ULUS-10102,Mortal Kombat: Unchained,USA,Games
ULUS-10107,Valkyrie Profile: Lenneth,USA,Games
ULES-00763,Virtua Tennis 3,Europe,Games
UCAS-40179,WipEout Pulse,Asia,Games
UCKS-45078,WipEout Pulse,Asia,Games
ULES-00955,Medal of Honor: Heroes 2,Europe,Games
ULES-00992,Beowulf: The Game,Europe,Games
UCAS-40175,Jet de Go! Pocket,Asia,Games
ULJM-05127,Dragon Quest & Final Fantasy in Itadaki Street Portable,Japan,Games
ULJM-05321,Dragon Quest & Final Fantasy in Itadaki Street Portable,Japan,Games
ULJM-05067,Kuru Kuru Chameleon,Japan,Games
ULJM-05091,Gradius Portable,Japan,Games
ULJM-05222,Gradius Portable,Japan,Games
UCAS-40164,Tekken: Dark Resurrection,"Japan, Asia",Games
ULJS-00048,Tekken: Dark Resurrection,"Japan, Asia",Games
ULJM-05182,NBA Live 06,Japan,Games
UCJS-10020,Piposaru Academia 2: Aiai Saruge Janken Battle,Japan,Games
UCJS-18009,Piposaru Academia 2: Aiai Saruge Janken Battle,Japan,Games
UCJS-10053,TalkMan-shiki Shabelingual Eikaiwa for Kids!,Japan,Educational
UCAS-40182,Xyanide: Resurrection,Asia,Games
ULES-00638,Hard Rock Casino,Europe,Games
ULJS-00119,Innocent Life: Shin Bokujou Monogatari,Japan,Games
ULJM-91001,Karakuri,Japan,Demos
ULJS-00114,Simple 2500 Series Portable!! Vol. 11: The Puzzle Quest: Agaria no Kishi,Japan,Games
ULAS-42008,Shin Sangoku Musou,"Japan, Asia",Games
ULJM-05003,Shin Sangoku Musou,"Japan, Asia",Games
ULJM-08008,Shin Sangoku Musou,"Japan, Asia",Games
ULJM-08017,Shin Sangoku Musou,"Japan, Asia",Games
ULJM-05174,Moegaku @ Portable,Japan,Games
ULJM-05314,Musou Orochi,"Japan, Korea",Games
ULKS-46174,Musou Orochi,"Japan, Korea",Games
ULES-00819,Worms: Open Warfare 2,Europe,Games
UCES-00694,Pursuit Force: Extreme Justice,Europe,Games
UCES-00694-#3,Pursuit Force: Extreme Justice,Europe,Games
UCAS-40176,Chronicle of Dungeon Maker,Asia,Games
UCAS-40134,Saru! Get You! Piposaru Racer,"Japan, Asia",Games
UCJS-18016,Saru! Get You! Piposaru Racer,"Japan, Asia",Games
ULJM-05066,Monster Hunter Portable,Japan,Games
ULJM-08010,Monster Hunter Portable,Japan,Games
ULJM-08014,Monster Hunter Portable,Japan,Games
ULUS-10041,Grand Theft Auto: Liberty City Stories,USA,Games
ULUS-10041GH,Grand Theft Auto: Liberty City Stories,USA,Games
ULJM-05228,Burnout Legends,Japan,Games
UCKS-45079,Makai Senki Disgaea Portable: Tsuushin Taisen Hajimemashita.,"Japan, Korea",Games
ULJS-00113,Makai Senki Disgaea Portable: Tsuushin Taisen Hajimemashita.,"Japan, Korea",Games
ULJM-05201,Kanji Trainer Portable,Japan,Games
UCES-00310,Syphon Filter: Dark Mirror,Europe,Games
UCES-00310/UK,Syphon Filter: Dark Mirror,Europe,Games
ULJM-05069,Dora-Slot: Oki Slot Ou! Pioneer 12,Japan,Games
ULKS-46011,FIFA Soccer,Korea,Games
ULAS-42123,Metal Gear Solid: Portable Ops Plus,Asia,Games
UCJX-90021,PlayStation Spot Sen'you UMD Vol. 5,Japan,Demos
UCJX-90023,PlayStation Spot Sen'you UMD Vol. 6,Japan,Preproduction
UCJX-90024,PlayStation Spot Sen'you UMD Vol. 7,Japan,Demos
ULES-00724,Valkyrie Profile: Lenneth,Europe,Games
ULAS-42049,Sakura Taisen 1 & 2,"Japan, Asia",Games
ULJM-05292,Sakura Taisen 1 & 2,"Japan, Asia",Games
UCJS-10030,Bomberman: Bakufuu Sentai Bombermen,Japan,Games
ULJM-05027,Dora-Slot: Kyojin no Hoshi II,Japan,Games
ULES-00025,Need for Speed: Underground Rivals,"Europe, Australia",Games
ULES-00025/AUS,Need for Speed: Underground Rivals,"Europe, Australia",Games
UCES-00113,Gangs of London,Europe,Games
UCES-00422,Ridge Racer 2,"Europe, Australia",Games
UCES-00422/9680673,Ridge Racer 2,"Europe, Australia",Games
UCES-00422/ANZ,Ridge Racer 2,"Europe, Australia",Games
UCES-00422/P,Ridge Racer 2,"Europe, Australia",Games
UCJX-90019,Jeanne d'Arc,Japan,Demos
ULAS-42099,Coded Arms: Contagion,Asia,Games
ULJS-00033,Boku no Watashi no Katamari Damacy,Japan,Games
ULJS-19009,Boku no Watashi no Katamari Damacy,Japan,Games
UCJS-10034,TalkMan Euro! TalkMan Europa Gengo-ban,Japan,Educational
UCJS-18020,TalkMan Euro! TalkMan Europa Gengo-ban,Japan,Educational
ULJM-05255,Grand Theft Auto: Liberty City Stories,Japan,Games
ULJM-05359,Grand Theft Auto: Liberty City Stories,Japan,Games
ULJM-05249,Little Aid Portable,Japan,Games
ULJM-91013,Irem Taikenban Shuu 2008 Shunki Tokubetsugou,Japan,Demos
ULES-00285,Exit,Europe,Games
UCES-00356/9620587,Tekken: Dark Resurrection,Europe,Games
ULES-00382,Metal Gear Solid: Digital Graphic Novel,Europe,Games
ULES-00008,Metal Gear Ac!d,Europe,Games
ULJM-05285,Metal Gear Solid: Portable Ops,Japan,Games
ULJM-05261,Metal Gear Solid: Portable Ops Plus,Japan,Games
ULJM-05284,Metal Gear Solid: Portable Ops Plus,Japan,Games
ULES-01019,Need for Speed: ProStreet,Europe,Games
ULJM-05085,Mobile Train Simulator: Keisei Toei Asakusa Keikyuusen,Japan,Games
UCES-00304,LocoRoco,"Europe, Australia",Games
UCES-00304/9611073,LocoRoco,"Europe, Australia",Games
UCES-00304/ANZ,LocoRoco,"Europe, Australia",Games
UCES-00304/P,LocoRoco,"Europe, Australia",Games
ULUS-10302,Yu-Gi-Oh! GX: Tag Force 2,USA,Games
ULUS-10209,ProStroke Golf: World Tour 2007,USA,Games
UCES-00423,Ace Combat X: Skies of Deception,Europe,Games
UCES-00423#,Ace Combat X: Skies of Deception,Europe,Games
UCES-00423/P,Ace Combat X: Skies of Deception,Europe,Games
ULES-00383,Gitaroo Man Lives!,Europe,Games
ULUS-10277,Castlevania: The Dracula X Chronicles,USA,Games
UCES-00465,WipEout Pulse,"Europe, Australia",Games
UCES-00465/ANZ,WipEout Pulse,"Europe, Australia",Games
UCES-00465/P,WipEout Pulse,"Europe, Australia",Games
ULES-00419,Ultimate Ghosts'n Goblins,Europe,Games
ULES-00419/0990919,Ultimate Ghosts'n Goblins,Europe,Games
ULES-00645,Metal Gear Solid: Portable Ops,Europe,Games
ULES-00645#,Metal Gear Solid: Portable Ops,Europe,Games
ULES-00645/7061831,Metal Gear Solid: Portable Ops,Europe,Games
ULES-00176,Tales of Eternia,Europe,Games
ULES-00176#,Tales of Eternia,Europe,Games
ULES-00193,Breath of Fire III,Europe,Games
ULES-00193/E,Breath of Fire III,Europe,Games
ULUS-10027,Death Jr.,USA,Games
ULJS-00034,Bokujou Monogatari: Harvest Moon: Boy & Girl,Japan,Games
ULJS-19008,Bokujou Monogatari: Harvest Moon: Boy & Girl,Japan,Games
ULUS-10128,50 Cent: Bulletproof: G-Unit Edition,USA,Games
ULUS-10227,7 Wonders of the Ancient World,USA,Games
ULAS-42054,The Godfather: Mob Wars,Asia,Games
ULAS-42020,Tiger Woods PGA Tour 06,Asia,Games
ULES-00766,300: March to Glory,Europe,Games
UCUS-98653,God of War: Chains of Olympus,USA,Games
ULUS-10336,Crisis Core: Final Fantasy VII,USA,Games
ULUS-10336GH,Crisis Core: Final Fantasy VII,USA,Games
ULES-00972,Aliens vs. Predator: Requiem,Europe,Games
ULUS-10322,Downstream Panic!,USA,Games
ULUS-10264,Diner Dash: Sizzle & Serve,USA,Games
ULUS-10148,Scarface: Money. Power. Respect.,USA,Games
ULUS-10267,Chameleon,USA,Games
ULES-00629,Chili Con Carnage,Europe,Games
ULES-00629/0029248,Chili Con Carnage,Europe,Games
ULKS-46146,Pump It Up: Zero Portable,Korea,Games
ULKS-46042,Pump It Up: Exceed Portable,Korea,Games
UCJS-10064,Minna no Golf-jou Vol. 2 (Disc 1),Japan,Games
UCJS-10065,Minna no Golf-jou Vol. 2 (Disc 2),Japan,Games
ULES-00479,LEGO Star Wars II: The Original Trilogy,Europe,Games
ULES-00479/P,LEGO Star Wars II: The Original Trilogy,Europe,Games
UCJS-10067,Minna no Golf-jou Vol. 3 (Disc 1),Japan,Games
UCJS-10068,Minna no Golf-jou Vol. 3 (Disc 2),Japan,Games
UCJS-10027,Derby Time 2006,Japan,Games
ULUS-10088,Field Commander,USA,Games
ULUS-10025GH,Burnout Legends,USA,Games
ULUS-10323,Sonic Rivals 2,USA,Games
ULJM-91012,Yggdra Union,Japan,Demos
ULJM-05207,Tobidase! Trouble Hanafuda Douchuuki,Japan,Games
UCAS-40213,Hot Shots Golf: Open Tee 2,Asia,Games
ULES-00555,Mind Quiz: Exercise Your Brain,Europe,Games
ULUS-10263,Final Fantasy II: 20th Anniversary Edition,"USA, Canada",Games
ULUS-10263-F,Final Fantasy II: 20th Anniversary Edition,"USA, Canada",Games
ULJM-05086,Gensou Suikoden I & II,Japan,Games
ULUS-10003,Untold Legends: Brotherhood of the Blade,USA,Games
UCES-00249,B-Boy,Europe,Games
ULJS-00101,AI Shougi,Japan,Games
UCAS-40218,Secret Agent Clank,Asia,Games
ULUS-10124,Blade Dancer: Lineage of Light,USA,Games
ULUS-10103,Gradius Collection,USA,Games
ULUS-10068,Mega Man: Maverick Hunter X,USA,Games
ULUS-10291,Dragoneer's Aria,USA,Games
ULUS-10006,Metal Gear Ac!d,USA,Games
ULJM-05347,Shinkyoku Soukai Polyphonica: 0~4 wa Full Pack,Japan,Games
ULES-00126,Virtua Tennis: World Tour,Europe,Games
ULES-00734,Disney/Pixar Ratatouille,France,Games
ULES-00291,PoPoLoCrois,Europe,Games
UCED-00350,World Tour Soccer 2,Europe,Demos
UCED-00432,B-Boy,Europe,Demos
UCED-00432/9681373,B-Boy,Europe,Demos
UCED-00365,LocoRoco,Europe,Demos
ULUS-10018,PoPoLoCrois,USA,Games
ULES-00353,Mortal Kombat: Unchained,Europe,Games
ULES-00353#,Mortal Kombat: Unchained,Europe,Games
ULES-00251,Mega Man: Maverick Hunter X,Europe,Games
UCES-00178,Key of Heaven,Europe,Games
ULES-00338,Infected,Europe,Games
ULES-00628,Gurumin: Une Aventure Monstrueuse,France,Games
ULES-00381,Gradius Collection,Europe,Games
ULES-00987,Final Fantasy II: 20th Anniversary Edition,Europe,Games
UCES-00044,Daxter,Europe,Games
UCES-00044/P,Daxter,Europe,Games
ULES-00169,Crash Tag Team Racing,France,Games
ULES-00916,Crash of the Titans,Europe,Games
ULES-00841,Castlevania: The Dracula X Chronicles,Europe,Games
ULUS-10077,Metal Gear Ac!d²,USA,Games
ULUS-10001,Ridge Racer,USA,Games
ULUS-10094,Me & My Katamari,USA,Games
ULUS-10202,Metal Gear Solid: Portable Ops,USA,Games
ULES-01086,LEGO Indiana Jones: The Original Adventures,Europe,Games
ULES-01086#,LEGO Indiana Jones: The Original Adventures,Europe,Games
UCAS-40022,Taiko no Tatsujin Portable,"Japan, Asia",Games
ULJS-00020,Taiko no Tatsujin Portable,"Japan, Asia",Games
ULES-00363,Astonishia Story,Europe,Games
ULES-00377,Capcom Classics Collection Reloaded,Europe,Games
ULES-00307,Mega Man: Powered Up,Europe,Games
ULES-00294,Puyo Pop Fever,Europe,Games
UCES-00775,PaRappa the Rapper,"Europe, Australia",Games
UCES-00775/ANZ,PaRappa the Rapper,"Europe, Australia",Games
UCES-00109/9644064,Lemmings,Europe,Games
UCES-00109,Lemmings,Europe,Games
ULES-00648,Gunpey,Europe,Games
ULES-00986,Final Fantasy: 20th Anniversary Edition,Europe,Games
UCES-00012,Everybody's Golf,Europe,Games
UCES-00012/P,Everybody's Golf,Europe,Games
ULUS-10023,Dead to Rights: Reckoning,USA,Games
ULUS-10063,Prince of Persia: Revelations,USA,Games
UCAS-40090,Saru! Get You! P!,"Japan, Asia",Games
UCJS-18006,Saru! Get You! P!,"Japan, Asia",Games
UCJX-90029,Saru! Get You! P!,"Japan, Asia",Games
ULJM-05220,Parodius Portable,Japan,Games
ULJM-05221,TwinBee Portable,Japan,Games
UCJB-98301,Sampler Disc for PSP Vol. 1,USA,Demos
ULJM-91014,Phantasy Star Portable,Japan,Demos
ULES-00620,Exit 2,Europe,Games
ULUS-10022,The Legend of Heroes: A Tear of Vermillion,USA,Games
ULJS-00041,Super Robot Taisen MX Portable,Japan,Games
ULUS-10324,Harvey Birdman: Attorney at Law,USA,Games
UCES-01042,Buzz! Master Quiz,Europe,Games
ULUS-10075,Generation of Chaos,USA,Games
ULUS-10242,Aedis Eclipse: Generation of Chaos,USA,Games
ULUS-10076,Spectral Souls: Resurrection of the Ethereal Empires,USA,Games
ULUS-10271,Tales of the World: Radiant Mythology,USA,Games
UCUS-98700,Jeanne d'Arc,USA,Games
ULUS-10136,Yu-Gi-Oh! GX: Tag Force,USA,Games
ULUS-10297,Final Fantasy Tactics: The War of the Lions,USA,Games
ULUS-10297GH,Final Fantasy Tactics: The War of the Lions,USA,Games
ULUS-10285,Silent Hill Origins,USA,Games
ULES-00369,Kameleon,Europe,Games
ULES-00621,Magic Sudoku,Europe,Games
ULES-00348,Space Invaders Evolution,Europe,Games
ULES-00623,Star Trek: Tactical Assault,Europe,Games
ULES-00692,Zendoku,Europe,Games
ULES-01045,Crisis Core: Final Fantasy VII,France,Games
ULES-00466,Mercury Meltdown,Europe,Games
ULUS-10125,The Legend of Heroes II: Prophecy of the Moonlight Witch,USA,Games
UCUS-98699,NBA 08,USA,Games
ULUS-10295,The Simpsons Game,USA,Games
ULUS-10066,Fight Night Round 3,USA,Games
ULUS-10066GH,Fight Night Round 3,USA,Games
ULES-00277,Tenchu: Time of the Assassins,Europe,Games
UCAS-40217,Namco Museum Battle Collection,Asia,Games
ULUS-10261,Harry Potter and the Order of the Phoenix,USA,Games
ULJS-19018,Ace Combat X: Skies of Deception,Japan,Games
ULJM-05309,Phantasy Star Portable,Japan,Games
ULJM-08023,Phantasy Star Portable,Japan,Games
ULES-00981,Star Wars: The Force Unleashed,Europe,Games
ULUS-10380,LEGO Batman: The Videogame,USA,Games
ULUS-10380GH,LEGO Batman: The Videogame,USA,Games
ULUS-10340,N Plus,USA,Games
ULUS-10308,Disgaea: Afternoon of Darkness,USA,Games
UCUS-98601,Twisted Metal: Head-On,USA,Games
UCUS-98601GH,Twisted Metal: Head-On,USA,Games
ULUS-10338,SNK Arcade Classics Vol. 1,USA,Games
ULJS-00161,"Nogizaka Haruka no Himitsu: Cosplay, Hajimemashita: Himitsu no Radio",Japan,Games
UCAS-40223,Disgaea: Afternoon of Darkness,Asia,Games
UCAS-40224,Dragoneer's Aria,Asia,Games
UCES-00842,God of War: Chains of Olympus,"Europe, Australia",Games
UCES-00842/ANZ,God of War: Chains of Olympus,"Europe, Australia",Games
UCES-00842/P,God of War: Chains of Olympus,"Europe, Australia",Games
ULUS-10014,Tony Hawk's Underground 2 Remix,USA,Games
ULES-01154,Star Ocean: First Departure,Europe,Games
ULES-00826,Lara Croft Tomb Raider: Anniversary,Europe,Games
ULES-00826/0030381,Lara Croft Tomb Raider: Anniversary,Europe,Games
ULES-00192,SSX on Tour,Europe,Games
ULES-00192/FRA,SSX on Tour,Europe,Games
ULES-00016,Darkstalkers Chronicle: The Chaos Tower,Europe,Games
UCJS-10007,WipEout Pure,Japan,Games
UCUS-98612,WipEout Pure,USA,Games
UCUS-98712,WipEout Pulse,USA,Games
UCUS-98612GH,WipEout Pure,USA,Games
UCED-01060/9992851,Echochrome,Europe,Demos
UCET-00713/9482154,WipEout Pulse,Europe,Preproduction
UCAS-40135,PaRappa the Rapper,"Japan, Asia",Games
UCJS-10046,PaRappa the Rapper,"Japan, Asia",Games
ULES-00108,Midnight Club 3: DUB Edition,Europe,Games
ULES-00108#,Midnight Club 3: DUB Edition,Europe,Games
ULES-00108/P,Midnight Club 3: DUB Edition,Europe,Games
ULUS-10176,Ace Combat X: Skies of Deception,USA,Games
UCUS-98689,Gangs of London,USA,Demos
ULAS-42083,Gundam Battle Royale,"Japan, Asia",Games
ULJS-00083,Gundam Battle Royale,"Japan, Asia",Games
ULJS-19015,Gundam Battle Royale,"Japan, Asia",Games
UCUS-98670,Killzone: Liberation,USA,Demos
UCUS-98671,Lemmings,USA,Demos
UCET-00713,WipEout Pulse,Europe,Preproduction
ULUS-10407,Prinny: Can I Really Be the Hero?,USA,Games
ULJS-00025,Gundam Battle Tactics,Japan,Games
ULJS-00158,Macross Ace Frontier,Japan,Games
ULES-01144,Midnight Club: L.A. Remix,Europe,Games
UCES-01011,Echochrome,"Europe, Australia",Games
UCES-01011/ANZ,Echochrome,"Europe, Australia",Games
ULAS-42110,Monster Hunter Freedom 2,Asia,Games
UCAS-40238,Ultimate Board Game Collection,Asia,Games
UCUS-98613,World Tour Soccer,USA,Games
ULJM-05415,Hayate no Gotoku!! Nightmare Paradise,Japan,Games
ULJM-05416,Hayate no Gotoku!! Nightmare Paradise,Japan,Games
ULES-00223,Prince of Persia: Revelations,Europe,Games
ULUS-10369,FIFA Soccer 09,USA,Games
ULUS-10013,Rengoku: The Tower of Purgatory,USA,Games
ULUS-10007,Need for Speed: Underground Rivals,USA,Games
ULUS-10046,PQ: Practical Intelligence Quotient,USA,Games
ULES-00556,Sega Mega Drive Collection,Europe,Games
ULES-01145,Need for Speed: Undercover,Europe,Games
ULES-01145/P,Need for Speed: Undercover,Europe,Games
UCES-00003#,World Tour Soccer,Europe,Games
UCAS-40034,Yarudora Portable: Sampaguita,Asia,Games
UCAS-40033,Yarudora Portable: Kisetsu o Dakishimete,Asia,Games
UCAS-40032,Yarudora Portable: Double Cast,Asia,Games
UCAS-40053,Kuru Kuru Chameleon,Asia,Games
UCAS-40047,Shin Megami Tensei: Devil Summoner,"Japan, Asia",Games
ULJM-05053,Shin Megami Tensei: Devil Summoner,"Japan, Asia",Games
UCAS-40042,Karakuri,"Japan, Asia",Games
ULJS-00029,Karakuri,"Japan, Asia",Games
UCAS-40027,Shinki Gensou: SSII Unlimited Side,Asia,Games
ULUS-10392,Hammerin' Hero,USA,Games
ULJM-05100,Jitsuroku Oniyome Nikki: Shiuchi ni Taeru Otto no Rifujin Taiken Adventure,Japan,Games
ULJM-05098,Jui: Dr. Touma Jotarou,Japan,Games
ULAS-42014,Sanguozhi V,Asia,Games
UCAS-40160,Simple 2500 Series Portable!! Vol. 2: The Tennis,"Japan, Asia",Games
ULJS-00038,Simple 2500 Series Portable!! Vol. 2: The Tennis,"Japan, Asia",Games
UCES-00244,Passport to... Prague,Europe,Applications
ULES-00496,Power Stone Collection,Europe,Games
ULES-00153,Tiger Woods PGA Tour 06,Europe,Games
UCKS-45085,MLB 08: The Show,Korea,Games
UCUS-98696,MLB 08: The Show,Korea,Games
ULES-00840,Little Britain: The Video Game,Europe,Games
ULES-01105,SNK Arcade Classics Vol. 1,Europe,Games
ULES-00517,Kazook,Europe,Games
UCES-00240,Passport to... London,Europe,Applications
ULES-00945,The Sims 2: Castaway,Europe,Games
ULES-00945/1.00,The Sims 2: Castaway,Europe,Games
ULES-00945/P,The Sims 2: Castaway,Europe,Games
UCES-00241,Passport to... Paris,Europe,Applications
ULES-00469,Bomberman,Europe,Games
ULJM-05108,Eyeshield 21: Portable Edition,Japan,Games
UCES-00421,Shinobido: Tales of the Ninja,Europe,Games
ULJM-05427,Shin Sangoku Musou: Multi Raid,Japan,Games
ULES-00847,Dungeon Explorer,Europe,Games
ULES-00740,Driver 76,Europe,Games
ULES-00740/P,Driver 76,Europe,Games
UCES-00302,Ape Academy 2,Europe,Games
UCUS-98731,LocoRoco 2,USA,Games
UCES-00242,Passport to... Barcelona,Europe,Applications
ULED-01244/0991411,Monster Hunter Freedom Unite,Europe,Demos
ULES-00297,Samurai Warriors: State of War,Europe,Games
ULES-00574,Guilty Gear Judgment,Europe,Games
UCES-00767,Everybody's Golf 2,"Europe, Canada",Games
UCES-00767/9986553,Everybody's Golf 2,"Europe, Canada",Games
UCES-00767/ANZ,Everybody's Golf 2,"Europe, Canada",Games
UCES-00767/E,Everybody's Golf 2,"Europe, Canada",Games
UCUS-94340,Everybody's Golf 2,"Europe, Canada",Games
ULES-00180,Midway Arcade Treasures: Extended Play,Europe,Games
ULES-00347,Capcom Classics Collection Remixed,Europe,Games
ULJS-00200,Major League Baseball 2K9,Japan,Games
ULJM-05073,Need for Speed: Most Wanted: 5-1-0,Japan,Games
ULJM-05183,Need for Speed: Most Wanted: 5-1-0,Japan,Games
ULUS-10220,Full Auto 2: Battlelines,USA,Games
ULUS-10245,Alien Syndrome,USA,Games
ULUS-10292,Star Wars Battlefront: Renegade Squadron,USA,Games
ULUS-10292GH,Star Wars Battlefront: Renegade Squadron,USA,Games
UCUS-98609,Ape Escape: On the Loose,USA,Games
ULUS-10019,Coded Arms,USA,Games
ULUS-10154,Metal Slug Anthology,USA,Games
ULUS-10391,Monster Hunter Freedom Unite,USA,Games
ULUS-17008,Monster Hunter Freedom Unite,USA,Games
ULUS-10374,Star Ocean: First Departure,USA,Games
ULUS-10375,Star Ocean: Second Evolution,USA,Games
ULUS-10230,Valhalla Knights,USA,Games
ULUS-10034,Armored Core: Formula Front Extreme Battle,USA,Games
UCJS-10042,Bleach: Heat the Soul 3,Japan,Games
